Date,Close,High,Low,Open,Volume,MA7,MA21,RSI14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BB_Middle,BB_Upper,BB_Lower,ATR14
2020-01-01,0.0020330001134425,0.0020520000252872,0.0020210000220686,0.00202800007537,51180941.0,,,,0.0,0.0,0.0,,,,
2020-01-02,0.0020089999306946,0.0021100000012665,0.0019829999655485,0.0020339998882263,65071106.0,,,,-1.9145444927100297e-06,-3.8290889854200596e-07,-1.5316355941680238e-06,,,,
2020-01-03,0.0021450000349432,0.0021770000457763,0.0019910000264644,0.0020079999230802,62619988.0,,,,7.456285596852026e-06,1.1849300005368006e-06,6.271355596315226e-06,,,,
2020-01-04,0.0022410000674426,0.0024900001008063,0.0020500000100582,0.0021440000273287,94227582.0,,,,2.2371254378121628e-05,5.422194876053766e-06,1.694905950206786e-05,,,,
2020-01-05,0.0024190000258386,0.0024910001084208,0.002117000054568,0.0022400000598281,52631740.0,,,,4.800125504029985e-05,1.3938006908902982e-05,3.406324813139687e-05,,,,
2020-01-06,0.002462999895215,0.0025639999657869,0.0023789999540895,0.0024180000182241,54562409.0,,,,7.104467812997766e-05,2.535934115311792e-05,4.568533697685974e-05,,,,
2020-01-07,0.0024329998996108,0.0024969999212771,0.0023539999965578,0.0024850000627338,52767343.0,0.0022489999953124716,,,8.589585408503133e-05,3.7466643739500606e-05,4.842921034553072e-05,,,,
2020-01-08,0.002292999997735,0.002464999910444,0.0022650000173598,0.0024329998996108,77251526.0,0.0022861428359256856,,,8.538443732941138e-05,4.7050202457482764e-05,3.833423487192862e-05,,,,
2020-01-09,0.0022559999488294,0.0023139999248087,0.0021450000349432,0.002290999982506,70690571.0,0.0023214285528020857,,,8.105914181240305e-05,5.3851990328466825e-05,2.720715148393622e-05,,,,
2020-01-10,0.0023560000117868,0.0023610000498592,0.0021989999804645,0.0022549999412149,87683356.0,0.0023515714066368854,,,8.472383961405632e-05,6.0026360185584725e-05,2.4697479428471597e-05,,,,
2020-01-11,0.0023139999248087,0.0023729999084025,0.0022960000205785,0.0023509999737143,94203409.0,0.0023619999576891854,,,8.327909346480178e-05,6.467690684142814e-05,1.8602186623373638e-05,,,,
2020-01-12,0.0023809999693185,0.0024129999801516,0.0023129999171942,0.0023129999171942,79426215.0,0.0023565713781863143,,,8.65428532407851e-05,6.905009612129953e-05,1.749275711948557e-05,,,,
2020-01-13,0.0023580000270158,0.0024069999344646,0.0023270000237971,0.0023809999693185,83849846.0,0.002341571397015,,,8.627893341445073e-05,7.249586357992976e-05,1.3783069834520965e-05,,,,
2020-01-14,0.0024699999485164,0.0025140000507235,0.0023399998899549,0.0023580000270158,128635383.0,0.0023468571182872285,,,9.40233895857243e-05,7.680136878108867e-05,1.722202080463562e-05,,,,0.00017485714384485706
2020-01-15,0.0023690001107752,0.0025410000234842,0.0023630000650882,0.0024679999332875,128940321.0,0.0023577142772929715,,64.86725665540246,9.096252471963795e-05,7.963359996879853e-05,1.1328924750839418e-05,,,,0.0001853571406432428
2020-01-16,0.0023449999280273,0.002424000063911,0.002292999997735,0.002371999900788,98124199.0,0.0023704285600355287,,64.86725665540246,8.561325675954246e-05,8.082953132694732e-05,4.783725432595137e-06,,,,0.00018564285710452854
2020-01-17,0.0024900001008063,0.0025160000659525,0.0023099998943507,0.0023459999356418,117752841.0,0.002389571429895457,,65.14486603346448,9.201355055369525e-05,8.30663351722969e-05,8.947215381398339e-06,,,,0.00018707143941094995
2020-01-18,0.002506999997422,0.0025380000006407,0.0024520000442862,0.0024900001008063,108133943.0,0.0024171428688402143,,62.547167428306935,9.733555538679129e-05,8.592017921519579e-05,1.1415376171595499e-05,,,,0.00016178571552569282
2020-01-19,0.0024049999192357,0.0025700000114738,0.0023590000346302,0.0025140000507235,108085147.0,0.0024205714331141,,49.28861249978727,9.225922182080253e-05,8.718798773631714e-05,5.07123408448539e-06,,,,0.00015014285288217854
2020-01-20,0.002373999916017,0.0024230000562965,0.0023590000346302,0.0024049999192357,92022277.0,0.0024228571315428426,,45.417097679029794,8.475771553005098e-05,8.670193329506391e-05,-1.944217765012925e-06,0.00233304998837407,0.002610795374498844,0.002055304602249296,0.00014149999645138563
2020-01-21,0.002375999931246,0.0024029999040067,0.0023350000847131,0.002373999916017,84321565.0,0.0024094285576470717,0.0023350952237489236,46.977732950962555,7.807411249396903e-05,8.497636913484493e-05,-6.902256640875905e-06,0.002350199979264245,0.002589655149922088,0.0021107448086064022,0.00013614284606383565
2020-01-22,0.0023229999933391,0.0023990001063793,0.0023199999704957,0.002375999931246,82852580.0,0.002402857112299057,0.0023489047418392382,51.752335717758186,6.772002261849416e-05,8.152509983157477e-05,-1.380507721308061e-05,0.00236589998239647,0.0025446392887139473,0.0021871606760789928,0.0001275000062637928
2020-01-23,0.0022680000402033,0.0023580000270158,0.0022380000445991,0.0023229999933391,91866620.0,0.0023918571283241996,0.0023612380803872714,50.68650397650059,5.444864514261979e-05,7.610980889378378e-05,-2.166116375116399e-05,0.002372049982659475,0.0025254554824856892,0.0022186444828332604,0.0001240000128745928
2020-01-24,0.0022760001011192,0.002292999997735,0.0022110000718384,0.0022680000402033,86865882.0,0.002361285699797471,0.0023674761787766045,44.88491707270126,4.4068526393927984e-05,6.970155239381262e-05,-2.5633025999884635e-05,0.002373799984343305,0.002521607237486397,0.002225992731200213,0.0001182857169104428
2020-01-25,0.0022569999564439,0.0022760001011192,0.0022350000217556,0.0022760001011192,82421399.0,0.0023255714082291716,0.002368238078252857,46.245062319760756,3.3918068239015536e-05,6.25448555628532e-05,-2.862678732383767e-05,0.0023656999808735696,0.0025206601971805363,0.002210739764566603,0.00011571430202041425
2020-01-26,0.0023050000891089,0.0023070001043379,0.0022400000598281,0.0022579999640583,73458474.0,0.002311285718211057,0.002362809509837157,44.86487489919418,2.940796980329752e-05,5.5917478410942074e-05,-2.6509508607644553e-05,0.002357799990568265,0.0025079081499053517,0.002207691831231178,0.00011335715784558566
2020-01-27,0.0023680001031607,0.0024129999801516,0.00228299992159,0.0023040000814944,89023414.0,0.002310428602088729,0.0023582857102155234,50.64103023334203,3.056492548539043e-05,5.0846967825831746e-05,-2.0282042340441313e-05,0.00235455000074576,0.00250056149987685,0.0022085385016146703,0.00011692859698087854
2020-01-28,0.0024500000290572,0.0024500000290572,0.0023630000650882,0.0023650000803172,91528771.0,0.0023210000446331857,0.0023590952401891623,48.666672668521606,3.76643586356357e-05,4.821044598779254e-05,-1.0546087352156843e-05,0.00236240000231187,0.002511330791228761,0.0022134692133949792,0.00011071429720947854
2020-01-29,0.0023900000378489,0.0024709999561309,0.0023900000378489,0.0024510000366717,80676219.0,0.002330571479563157,0.0023637142897183954,51.48095289074226,3.801104504003042e-05,4.617056579824012e-05,-8.159520758209701e-06,0.0023691000067628453,0.0025097000695410727,0.002228499943984618,0.00010378572291562139
2020-01-30,0.0024399999529123,0.0024459999985992,0.0023709998931735,0.0023910000454634,83967914.0,0.002355142895664443,0.002372476194674724,56.46258460303155,4.18380883529185e-05,4.5304070309175804e-05,-3.465981956257302e-06,0.0023733000038191196,0.002517231410613113,0.002229368597025126,9.978572571917141e-05
2020-01-31,0.0023940000683069,0.0024580000899732,0.0023690001107752,0.0024399999529123,76519295.0,0.0023720000338341143,0.0023742857211756807,42.45282708040175,4.0690190314973326e-05,4.438129431033531e-05,-3.6911039953619866e-06,0.00237730001099403,0.002518717034456915,0.002235882987531145,9.142856911889999e-05
2020-02-01,0.002422000048682,0.0024309998843818,0.002381999976933,0.0023910000454634,78730830.0,0.002395571475582414,0.002379428584217267,43.43122535845587,4.15607507959076e-05,4.381718560744977e-05,-2.2564348115421725e-06,0.002379350014962205,0.0025221745538729357,0.0022365254760514748,8.878570848277857e-05
2020-02-02,0.0024679999332875,0.0025059999898076,0.0023950000759214,0.0024210000410676,91552515.0,0.0024188571676079284,0.002383571439644362,55.32995183831999,4.5438693525330556e-05,4.414148719102593e-05,1.2972063343046273e-06,0.0023848500102757898,0.0025325998125991615,0.002237100207952418,8.164284684296431e-05
2020-02-03,0.0024399999529123,0.002517000073567,0.0024270000867545,0.0024659999180585,78856631.0,0.0024291428604295852,0.0023874761980203856,55.612249746582144,4.572553120619745e-05,4.4458295994060236e-05,1.2672352121372157e-06,0.002383350010495585,0.00252803734934802,0.00223866267164315,8.349998721055004e-05
2020-02-04,0.0025029999669641,0.0025029999669641,0.0024019998963922,0.0024379999376833,89790002.0,0.0024367142801305715,0.0023890476274702763,59.78428898560406,5.045481505481283e-05,4.5657599806210755e-05,4.7972152486020725e-06,0.00239005000330503,0.0025440499472578204,0.00223605005935224,8.585714801614288e-05
